X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
LRR1,-19.3987013114348,58.9047852837878,-12.6551396798414,1.55197505957699e-13,2.0721317532289e-11,17.8340917203655
CD59,-33.847686162518,82.028091247821,-12.6511789704397,1.56432891700036e-13,2.0776908882966e-11,17.8285235233376
MIB2,25.7563778906721,76.7881690982427,12.6391611481988,1.60243583134209e-13,2.11721834216074e-11,17.8116151576336
BET1,-26.8612792132033,60.0655406334776,-12.6027496644839,1.72382049884419e-13,2.26579680905075e-11,17.7602667112449
PRNP,-33.7849237480477,91.8997510551495,-12.5890776290419,1.77180408706476e-13,2.31686216910613e-11,17.7409394973407
C1QBP,-26.0881864440662,80.7953918012412,-12.5768793070815,1.81577358214762e-13,2.36218175548311e-11,17.7236740797675
SLC25A23,28.1776483632081,46.2127370355157,12.5640569154596,1.86320252606691e-13,2.41151641230946e-11,17.7055034848094
RAB39B,-23.2278740983612,59.4140413008457,-12.5246885586186,2.01693440280083e-13,2.5972381690483e-11,17.6495742811245
ZNF385A,43.3318424145387,66.820019500438,12.5166427272339,2.04992466974501e-13,2.62638833444906e-11,17.6381177525695
FAM109A,25.0974487196573,53.8446963380201,12.4790104993936,2.21174927932564e-13,2.81948018683079e-11,17.584414967685
TTC9C,-24.9719679288641,59.9313992723329,-12.4656040695979,2.27252134820176e-13,2.88246607805911e-11,17.5652363980844
AASDHPPT,-24.9732588592446,72.4219253693368,-12.4396196064374,2.3952429963264e-13,3.01628539702065e-11,17.5279938160707
RASSF4,30.9530880085854,72.6347433665762,12.4382691743848,2.40180404524666e-13,3.01628539702065e-11,17.5260557453263
TMEM60,-30.4437753555195,58.9505068129696,-12.4025493635895,2.58221862171808e-13,3.22688285693321e-11,17.4747010163239
LINGO3,35.9151304777299,48.0885935857706,12.3804382004331,2.70081998047276e-13,3.35854908159965e-11,17.4428230707355
TULP3,-20.0689083560862,65.3775243870801,-12.3726178061188,2.74409504676691e-13,3.39571722665283e-11,17.4315320759015
RUNDC1,-19.0021685760954,66.856473143675,-12.368514293803,2.76708660859778e-13,3.40754626635478e-11,17.4256040757239
MRPL32,-24.6862931997976,75.2320255319923,-12.3446137031205,2.90498921946476e-13,3.56008533910058e-11,17.3910303857744
ATP6V1D,-29.9433001809028,73.2216903240062,-12.3380718798117,2.94395140043695e-13,3.58143127402613e-11,17.3815533789587
ABHD17A,29.1532354935626,72.0550133585591,12.336957288826,2.9506430789635e-13,3.58143127402613e-11,17.3799380994362
RPP38,-23.1869954310528,68.499816564744,-12.3326457608111,2.97667569448314e-13,3.5893166030453e-11,17.3736881484386
BCAR3,-39.9450700852029,50.5653193954955,-12.3312033236142,2.98543757191169e-13,3.5893166030453e-11,17.3715966266859
PDCD2L,-26.7970743485951,56.5938721557717,-12.3032687330219,3.16044777530324e-13,3.78180373414587e-11,17.3310344828255
MIIP,19.3083838200809,70.0844353545086,12.2630324069588,3.43124606526256e-13,4.08656573631833e-11,17.2724180717514
C16orf58,21.0591229529949,73.7188251889636,12.2575464760925,3.46997159486586e-13,4.11337567376435e-11,17.2644085864119
MFAP1,-29.8075166150265,69.7469625442194,-12.2448893871568,3.561040887283e-13,4.1945357097438e-11,17.2459130692663
TNFSF12,24.6786882522949,58.3998990675519,12.2434562200471,3.57150628076577e-13,4.1945357097438e-11,17.2438173974807
TNRC6C-AS1,29.041649752707,72.1466912717664,12.2386618998562,3.60674594207789e-13,4.21640235293234e-11,17.2368047287898
VENTX,45.4717842010013,52.0842412261017,12.2361608278795,3.62527110775676e-13,4.21861823218227e-11,17.233145120647
VTI1B,-16.4456901434973,70.0739045832365,-12.2317245921107,3.65837059504844e-13,4.22722270979223e-11,17.226651787931
ZNF316,23.8595581661399,76.1834768335123,12.230708878603,3.66599257392893e-13,4.22722270979223e-11,17.2251646956123
INO80B,33.7591426797979,33.6907641379194,12.2204548597207,3.74385901757241e-13,4.29747581709397e-11,17.2101438015189
SLC5A3,-30.5787767589399,84.9392293695131,-12.2121056826249,3.80851423365466e-13,4.35199950807889e-11,17.1979023433299
